#SampleID	Metaphlan2_Analysis
d__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;ATCC43930;Stellaceae;URHD0088;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;BOG-932;BOG-932;BOG-932;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;CADEGL01;;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;BOG-938;	2
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;CAIOYC01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Palsa-881;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Geminicoccales;Geminicoccaceae;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Micavibrionales;GCA-2720935;;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|o__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|f__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|g__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;|s__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;CAIYRG01;	1
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;	8
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;	8
d__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;|p__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;|c__Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;	8
